state_x,state_y,action,q_value
5,17,MOVE_DOWN,1.297
5,18,MOVE_RIGHT,1.825163912881
6,4,MOVE_UP,71.75563728774047
6,7,MOVE_LEFT,26.215807078931512
4,7,MOVE_DOWN,12.10195099504023
4,8,MOVE_RIGHT,5.22914692133514
5,8,MOVE_LEFT,3.990858801622691
4,8,MOVE_UP,17.503909561193268
3,7,MOVE_LEFT,39.786257736472585
1,7,MOVE_DOWN,8.436141501095829
0,9,MOVE_RIGHT,2.2852793740987942
1,9,MOVE_RIGHT,3.7324646902316307
2,9,MOVE_DOWN,2.918472952892672
2,10,MOVE_DOWN,2.1159302573513865
2,11,MOVE_DOWN,2.477016631913872
2,12,MOVE_RIGHT,1.8518530761038732
3,12,MOVE_UP,1.810736471746183
10,0,MOVE_RIGHT,1.7358419549377555
3,6,MOVE_RIGHT,16.748289797255243
4,6,MOVE_DOWN,28.793498510307522
4,8,MOVE_DOWN,15.919435029692442
6,7,MOVE_RIGHT,5.2741331654256856
9,7,MOVE_UP,3.851602195990426
9,7,MOVE_RIGHT,5.042016785237444
11,6,MOVE_UP,2.694591614538013
10,7,MOVE_LEFT,8.977320317523718
11,8,MOVE_UP,3.6450100870228566
12,6,MOVE_LEFT,3.3274835276362302
12,4,MOVE_RIGHT,2.820880977101693
13,4,MOVE_DOWN,2.4344371116677794
13,5,MOVE_RIGHT,2.789566943458106
14,5,MOVE_RIGHT,2.210377508830186
15,5,MOVE_UP,1.9510714380277
15,4,MOVE_RIGHT,1.8883296729999999
16,4,MOVE_RIGHT,1.5931089999999999
17,4,MOVE_DOWN,1.8883296729999999
17,5,MOVE_RIGHT,1.976010212881
18,5,MOVE_RIGHT,1.8883296729999999
19,5,MOVE_DOWN,1.5931089999999999
19,6,MOVE_LEFT,1.5931089999999999
18,6,MOVE_DOWN,1.297
4,10,MOVE_DOWN,3.4166508820714916
4,11,MOVE_UP,3.1409424874039367
3,11,MOVE_DOWN,2.7003949823573357
3,11,MOVE_UP,3.7155086367915326
3,11,MOVE_LEFT,2.7286445952819403
2,11,MOVE_RIGHT,3.9634623619086478
8,8,MOVE_DOWN,6.782954112307436
7,8,MOVE_UP,5.324845482283947
10,6,MOVE_DOWN,5.881163913834581
12,6,MOVE_DOWN,1.916904472966242
12,7,MOVE_UP,3.3789286919618733
11,5,MOVE_DOWN,2.278497800024865
12,6,MOVE_RIGHT,2.0569542808520422
18,6,MOVE_LEFT,1.297
17,6,MOVE_LEFT,1.297
4,11,MOVE_DOWN,2.58734639950678
3,14,MOVE_UP,1.1731533729999999
2,12,MOVE_LEFT,1.984487170501791
1,12,MOVE_DOWN,2.6091832759026223
1,13,MOVE_LEFT,2.7850591529033535
0,13,MOVE_DOWN,2.846375865407488
0,14,MOVE_RIGHT,2.7499914740798097
1,14,MOVE_RIGHT,2.2715506496056967
2,14,MOVE_RIGHT,2.4128520172553998
4,9,MOVE_RIGHT,12.963027205857792
5,9,MOVE_UP,1.3161863697208414
11,7,MOVE_RIGHT,3.5203708151118107
7,10,MOVE_LEFT,4.318811602128504
8,8,MOVE_RIGHT,16.30228620559843
0,9,MOVE_DOWN,3.8820678565497557
0,10,MOVE_DOWN,3.2665258931045935
0,11,MOVE_RIGHT,2.76994917235408
1,11,MOVE_DOWN,2.6980132042795777
0,13,MOVE_UP,1.297
0,12,MOVE_RIGHT,2.6684012858011883
1,12,MOVE_RIGHT,2.614771617851148
2,12,MOVE_UP,2.8429162782090196
2,11,MOVE_UP,2.896565507678844
2,10,MOVE_UP,35.017429931615354
2,9,MOVE_RIGHT,10.36685559987296
3,9,MOVE_DOWN,3.993799664225886
3,12,MOVE_DOWN,2.6267798916951155
3,14,MOVE_RIGHT,1.297
4,14,MOVE_RIGHT,1.5931089999999999
5,14,MOVE_RIGHT,1.5931089999999999
6,14,MOVE_RIGHT,1.5931089999999999
7,14,MOVE_RIGHT,1.297
8,14,MOVE_DOWN,1.8527028517809998
8,15,MOVE_RIGHT,1.297
9,15,MOVE_RIGHT,1.297
10,15,MOVE_RIGHT,1.297
11,15,MOVE_UP,1.297
11,14,MOVE_UP,1.297
11,13,MOVE_UP,1.297
11,12,MOVE_UP,1.681053373
11,11,MOVE_RIGHT,1.5931089999999999
12,11,MOVE_RIGHT,1.8003852999999999
13,11,MOVE_DOWN,1.297
10,1,MOVE_LEFT,1.473153373
8,1,MOVE_LEFT,69.86204612958558
2,6,MOVE_UP,49.58258908677051
1,7,MOVE_UP,45.3393385341736
1,6,MOVE_LEFT,40.83465735365295
0,10,MOVE_RIGHT,3.6326559617372842
1,10,MOVE_RIGHT,1.411407073
7,7,MOVE_DOWN,18.603473435763988
7,8,MOVE_DOWN,10.237345474605378
11,8,MOVE_LEFT,1.384053373
10,8,MOVE_LEFT,2.1815475164310447
9,9,MOVE_LEFT,2.528584694379295
1,10,MOVE_UP,3.307830751659721
7,7,MOVE_UP,5.416290147747581
11,8,MOVE_DOWN,1.94547871
11,9,MOVE_LEFT,1.297
10,9,MOVE_LEFT,1.9837257147552454
9,9,MOVE_UP,1.473153373
